"year","grid_pt","last_snow","snowmelt","snowmelt_est","Estimate","Est.Error","Q2.5","Q97.5"
"2015","40",146,160,153,122.020079773847,0.605079760651036,79.2552313023251,164.681000575597
"2015","41",174,188,181,188.819636055814,0.600301556435488,146.363218582692,231.047415710208
"2015","42",174,188,181,192.218845498869,0.601303855797351,149.811650218073,234.877810244991
"2015","43",174,188,181,202.129693259811,0.60215461291391,159.699872960573,244.212100061041
"2015","44",174,188,181,204.023690817689,0.603173578569409,161.378099259862,246.32068110141
"2015","45",174,188,181,207.691843312843,0.603852434290828,165.191105767279,249.97460288876
"2015","46",174,188,181,194.946577961796,0.606266411275029,152.679896044241,238.026964391732
"2015","47",160,174,170.174629889031,170.174629889031,0.603691879510799,128.08064440618,212.744367731451
"2015","48",160,174,167,151.191795313945,0.604548092835795,108.724712371332,193.708832577829
"2015","49",146,160,156.889154928139,156.889154928139,0.601733141744345,114.738008360945,199.106998995232
"2015","50",146,160,153,133.397800133268,0.6028116932939,90.8037933802181,176.002335667736
"2015","51",174,188,182.398887661124,182.398887661124,0.604559213044579,140.022147942361,224.780593045939
"2015","52",160,174,167,176.413181943571,0.602179299833878,134.163679003565,218.922360133621
"2015","53",174,188,181,202.243430222851,0.60242592370887,159.758168480633,244.759344514028
"2015","54",174,188,181,206.397844853385,0.601899188880593,164.262778106119,248.441299677597
"2015","55",188,NA,220.512483981586,220.512483981586,0.607977818814832,177.590013528866,263.340248346804
"2015","56",188,NA,219.391839020051,219.391839020051,0.609933242353539,176.701679620904,262.623653341175
"2015","57",160,174,165.374021420712,165.374021420712,0.605544148529785,122.947561994845,208.307012984286
"2015","58",160,174,162.760336591178,162.760336591178,0.6056024095545,120.122464981995,205.389934907324
"2015","59",160,174,167,147.751799603116,0.600568654690096,105.537585791215,189.529263286779
"2015","60",146,160,151.419616339601,151.419616339601,0.605674663579956,109.052633926657,194.136607604192
"2015","61",160,174,165.406794136596,165.406794136596,0.602048095268501,123.420614438248,208.150739737134
"2015","62",174,188,181,193.553120342795,0.604134228148034,151.337778050166,236.126454876058
"2015","63",188,NA,203.697395827516,203.697395827516,0.605623495612301,161.35617400675,246.30235189508
"2015","64",160,174,167,183.881344815471,0.601443572352873,141.702139014316,226.014129164893
"2015","65",188,NA,222.029551086756,222.029551086756,0.611966931099869,179.124210128339,265.002432458745
"2015","66",188,NA,218.293129626737,218.293129626737,0.607550276478524,175.593979163996,260.539073286876
"2015","67",160,174,164.526719860351,164.526719860351,0.606237394624285,121.999486890458,207.335095539914
"2015","68",160,174,167,158.947579809907,0.605228714330514,116.276435064483,201.249311064667
"2015","69",160,174,167,146.847510315277,0.605823203092746,104.496928200527,189.530261776122
"2015","70",146,160,153,141.78627752445,0.603384391928775,99.6118756629857,184.32503419368
"2015","71",160,174,167.945158477576,167.945158477576,0.602499388705372,125.78247244781,210.333937119705
"2015","72",174,188,184.04290844329,184.04290844329,0.599801548469679,142.233986482262,226.607729501072
"2015","73",188,NA,196.698938253283,196.698938253283,0.60891318226035,153.7555616963,239.218687349213
"2015","74",188,NA,209.290477053827,209.290477053827,0.606998960792971,166.484366077669,251.784994670519
"2015","75",174,188,181,203.602417944279,0.607536698472178,161.296751087514,246.136501249437
"2015","76",174,188,181,206.282098466128,0.599361555293613,163.881831810699,248.453366836748
"2015","77",160,174,167,175.064663654258,0.60256698950931,132.683044205767,217.437158084742
"2015","78",160,174,167,145.726057634427,0.60603750078382,102.798161308073,188.223244314147
"2015","79",160,174,167,156.979880788321,0.603333869374977,114.789804858303,199.274657883416
"2015","80",146,160,156.942970416899,156.942970416899,0.601052798423657,114.777718231864,199.400875515876
"2015","101",133,146,139.5,104.076581051201,0.604089696378463,61.4583997605548,146.611621862017
"2015","201",133,146,139.5,105.889914379297,0.602417806555518,63.2902552379046,148.210895472777
"2015","301",146,160,153,120.279847378759,0.599871634264153,78.0467603011185,162.486225942175
"2015","401",146,160,153,120.612898874874,0.601720930535536,78.3134926736874,162.947771655821
"2015","501",146,160,153,124.733832130781,0.601359166536213,82.5656285320008,166.680345864639
"2015","601",146,160,153,120.942684257437,0.602787311038621,78.279783018781,163.189905573927
"2015","701",146,160,153,121.081513458983,0.605363285477315,78.44848404685,163.171107873374
"2015","801",146,160,148.230566402707,148.230566402707,0.60157797596612,105.801867842246,190.650598916027
"2016","1",172,187,180.479511053832,180.479511053832,0.603246155184056,138.172961004005,222.850977241896
"2016","2",172,187,178.703238851121,178.703238851121,0.603864162189459,136.134548807564,220.984042079765
"2016","3",158,172,165,176.577238655664,0.604156844320266,134.263983729587,219.029536985646
"2016","4",158,172,171.91918120214,171.91918120214,0.605123713707799,129.404188505138,214.49363323549
"2016","5",158,172,165,173.409015626141,0.600661579194054,131.267435569442,215.904099796471
"2016","6",158,172,171.52294533051,171.52294533051,0.601191999994499,129.095239563211,213.77511471656
"2016","7",140,158,153.336535560177,153.336535560177,0.604171556822848,110.684184248933,195.733990234745
"2016","8",140,158,150.84488570301,150.84488570301,0.599691686581955,108.145384314909,192.544766011739
"2016","9",140,158,148.495388550492,148.495388550492,0.600616139914995,106.309895579466,190.513091905004
"2016","10",110,126,118,101.080465803098,0.606105288548014,58.2405354324916,143.814034344858
"2016","11",172,187,183.631461016412,183.631461016412,0.604447646224389,141.130371526129,226.389841445352
"2016","12",172,187,179.141999207318,179.141999207318,0.601178041165065,137.187802640967,221.383643902089
"2016","13",172,187,179.5,190.098375700735,0.603237525275682,147.64077364454,232.209140288843
"2016","14",158,172,165,177.651292385947,0.603847662770532,135.691433635923,220.33559086879
"2016","15",158,172,165,173.439649373309,0.602316995207178,131.301970317617,215.539014523974
"2016","16",158,172,164.237645795073,164.237645795073,0.603042084680209,122.100533328051,206.428247243051
"2016","17",140,158,155.660080376898,155.660080376898,0.604573244762886,113.203713419909,198.279713375308
"2016","18",140,158,149,136.722596813002,0.603498888405148,93.5886313101802,179.333264013851
"2016","19",140,158,149,130.860643531646,0.601879374857777,88.5974591381157,173.060177646391
"2016","20",110,126,118,105.483787852328,0.603832292145348,63.0507523357641,147.771403620799
"2016","21",172,187,184.520960347675,184.520960347675,0.604488729302826,142.036880125119,227.300899372417
"2016","22",172,187,181.974461769516,181.974461769516,0.601391950709201,139.716086899929,224.051398561469
"2016","23",172,187,179.5,190.066063224893,0.600373292509993,147.75476509169,232.215429178468
"2016","24",172,187,179.5,189.75594895246,0.603568975845019,147.464315697568,232.341306139878
"2016","25",158,172,170.715910127263,170.715910127263,0.605838024170329,127.717843508473,213.466109928236
"2016","26",140,158,156.031908327604,156.031908327604,0.60217658276261,113.655426169024,198.357371925357
"2016","27",158,172,160.682497133096,160.682497133096,0.603990654445007,118.178762375634,202.510835011916
"2016","28",158,172,163.389959082215,163.389959082215,0.600351044120193,121.086836293749,205.724582027926
"2016","29",158,172,165,131.610209423973,0.605056481947771,89.5869187672986,174.501008933311
"2016","30",110,126,111.744482344701,111.744482344701,0.604103032489181,69.101061817465,154.60139730604
"2016","31",172,187,178.793471510204,178.793471510204,0.603289753898306,136.643858635796,221.436652070993
"2016","32",172,187,181.528459569411,181.528459569411,0.605055704552665,138.637561274801,224.024367618957
"2016","33",172,187,179.5,188.291721964633,0.606913520011323,145.552620295403,231.050316308423
"2016","34",172,187,179.5,189.537408379929,0.600780855273177,147.273540060691,231.534998537466
"2016","35",172,187,179.5,187.880142567999,0.602161642641783,145.763118109419,230.149460224265
"2016","36",140,158,149,159.83232740327,0.602320511427847,117.749319430142,202.119756291295
"2016","37",140,158,149,160.765465966518,0.600157402740184,118.795797169637,203.187444676544
"2016","38",158,172,168.07353683634,168.07353683634,0.607107242814746,125.007234167903,210.962895128735
"2016","39",140,158,149,136.505812824018,0.601408680630571,94.0536772693587,178.757639779434
"2016","40",126,140,133,112.760891263454,0.602449498014042,70.0060833622158,154.966423958212
"2016","41",172,187,179.506631574057,179.506631574057,0.602906495576817,136.548066558018,222.007964385061
"2016","42",172,187,183.001351858703,183.001351858703,0.601902738545654,140.836869891365,224.909661867836
"2016","43",172,187,179.5,192.957964256344,0.603057817235524,150.272520193167,234.682474155131
"2016","44",172,187,179.5,194.383548611427,0.605643519228978,151.863741562247,237.306702766331
"2016","45",172,187,179.5,198.501660550274,0.604267926439906,156.400572850835,240.866129345618
"2016","46",172,187,185.798172762709,185.798172762709,0.603629585113798,142.989107583385,228.224119856432
"2016","47",140,158,149,160.796481088627,0.606084366523461,118.49125360879,203.952578928082
"2016","48",140,158,141.940045131314,141.940045131314,0.605876126050931,99.487173770803,184.678159963436
"2016","49",140,158,147.477224829438,147.477224829438,0.60365457475469,105.091750088178,190.084768280094
"2016","50",140,158,149,124.17760290942,0.609450207857272,81.0129032306467,166.909103074511
"2016","51",158,172,165,173.13704003248,0.605594163926785,130.450673508874,215.304339152775
"2016","52",158,172,167.014662628721,167.014662628721,0.606614702157745,124.531852327631,210.090296462666
"2016","53",172,187,179.5,193.114642054054,0.602987346430285,150.928583052548,235.261944278208
"2016","54",172,187,179.5,197.219149768025,0.604720720568032,154.761225106787,239.688970928612
"2016","55",187,201,194,211.203861919335,0.610642139616155,167.981137925274,253.948107292575
"2016","56",187,201,194,210.142804943869,0.608602535828714,167.10412845045,252.847400103631
"2016","57",140,158,156.074792654367,156.074792654367,0.603817223295781,114.003256881906,198.585674512736
"2016","58",140,158,153.405919753855,153.405919753855,0.607446665484252,110.261242737805,195.895145919936
"2016","59",140,158,149,138.322239091309,0.604378944460465,96.0235336332406,180.91545945692
"2016","60",140,158,142.120625094079,142.120625094079,0.603182822837955,99.6875118793605,184.905910470947
"2016","61",158,172,165,156.285076774577,0.600750108545151,113.685068318005,198.144976410339
"2016","62",172,187,184.021909931357,184.021909931357,0.606391583694688,141.610723503548,226.95173166307
"2016","63",187,201,194.28181649359,194.28181649359,0.60217615346854,151.981477316343,236.594758048975
"2016","64",158,172,165,174.700426422414,0.602982301070867,132.481022746257,217.276195793451
"2016","65",187,201,194,212.921097878834,0.60882357108664,170.133629752831,256.182946234964
"2016","66",187,201,194,209.255724705264,0.608527060042363,166.333888634099,252.048383721114
"2016","67",140,158,155.358957995813,155.358957995813,0.604385935452167,112.954923389523,197.703153484216
"2016","68",140,158,149.466483075354,149.466483075354,0.602008238768531,107.123952743172,192.039241076795
"2016","69",140,158,149,137.523181318181,0.606093419424442,94.8782892361383,180.06723522758
"2016","70",140,158,149,132.573278978107,0.604984100525895,90.2731192261239,174.795458140293
"2016","71",158,172,158.878460964118,158.878460964118,0.602216336503857,116.634337779422,201.196618049974
"2016","72",158,172,165,175.008543837634,0.60083506796189,132.721466041472,217.363949260844
"2016","73",187,201,187.663490605886,187.663490605886,0.60086435183486,145.421501320795,230.022751895905
"2016","74",187,201,200.237109430414,200.237109430414,0.602361379323736,157.737110759942,242.729546739541
"2016","75",172,187,179.5,194.394967885369,0.60418284646515,152.002473642542,237.041604443415
"2016","76",172,187,179.5,197.224360767428,0.604644972714739,154.56768731609,239.824614048453
"2016","77",158,172,165.582707793727,165.582707793727,0.603092101624969,122.98403503056,207.751640274813
"2016","78",140,158,149,136.38403684758,0.600703348204202,94.102134340916,178.474680647459
"2016","79",140,158,147.560026106129,147.560026106129,0.603036901238246,105.201803037733,190.095212550478
"2016","80",158,172,165,148.061381347879,0.597768638663286,106.421583912797,189.806438196429
"2016","101",110,126,118,94.6915006544082,0.600949688599582,52.3487115590388,137.285501469584
"2016","201",110,126,118,96.622809521677,0.600205676018748,54.5778741067285,138.839681164275
"2016","301",110,126,110.890108836508,110.890108836508,0.604249076686338,68.5338127084292,153.321545511268
"2016","401",110,126,111.280020579861,111.280020579861,0.603402841109327,68.8498027192959,153.788829191679
"2016","501",140,158,149,115.451408039431,0.605842514789844,72.6620614214206,158.575979061228
"2016","601",140,158,149,111.939333979694,0.601803086762449,69.8681555209733,154.260518061061
"2016","701",140,158,149,111.891883276011,0.602552257900613,69.6989600495351,154.368257076425
"2016","801",140,158,149,138.891580917479,0.603099225863496,96.7353336277914,181.303969327195
"2017","1",171,186,178.5,192.844127310985,0.602109864322043,150.229146217005,235.164693925118
"2017","2",171,186,178.5,190.947751324988,0.598238657469106,148.791215742396,233.106498152837
"2017","3",171,186,178.5,188.74205628136,0.598089706921863,146.594781881512,230.554084686195
"2017","4",171,186,184.122172764554,184.122172764554,0.601766155233737,141.846709798344,226.369103710753
"2017","5",171,186,185.533021652888,185.533021652888,0.602666102330262,142.976953671873,227.943308073543
"2017","6",171,186,183.667378241989,183.667378241989,0.603766166118029,141.252875246382,226.29235170506
"2017","7",157,171,165.64680107816,165.64680107816,0.602454846152257,123.362538490594,207.911510661411
"2017","8",143,157,150,163.0805260014,0.60361755539456,120.839263648162,205.652510886422
"2017","9",143,157,150,160.721346449108,0.599007739480317,118.964732011819,202.846431702102
"2017","10",143,157,150,113.288936006266,0.604828064290256,70.8706544824446,155.948164102568
"2017","11",186,199,195.646735999109,195.646735999109,0.602145284580789,152.878507293303,237.916755806216
"2017","12",171,186,178.5,191.369169987196,0.605088296354283,148.749462528071,233.958853940903
"2017","13",186,199,192.5,202.1345452315,0.60439124000551,159.48611947156,244.520093350131
"2017","14",171,186,178.5,189.815801354998,0.603098109815799,147.429208080588,232.105701040573
"2017","15",171,186,185.775659816478,185.775659816478,0.601072445219078,143.408834054758,228.169056211406
"2017","16",171,186,176.411070758505,176.411070758505,0.603485417393889,133.952527851781,218.712648487306
"2017","17",157,171,167.817881333306,167.817881333306,0.606352114173268,124.917621899577,210.086561289055
"2017","18",143,157,149.017584484707,149.017584484707,0.60119026229215,106.714288521585,191.281420415055
"2017","19",143,157,143.335027452298,143.335027452298,0.606406969226286,101.002527398184,185.896691553121
"2017","20",143,157,150,117.704669603987,0.601668389181677,75.3786401302181,159.746095520788
"2017","21",186,199,196.718274313495,196.718274313495,0.60214504741568,154.551500770785,239.368264283964
"2017","22",186,199,194.270960031618,194.270960031618,0.60383595384801,151.865640030526,236.849106305346
"2017","23",186,199,192.5,202.323322224811,0.601339725971515,160.251331451432,244.692769653806
"2017","24",186,199,192.5,201.760713912405,0.608100577809764,158.858029080172,244.060058627762
"2017","25",171,186,183.073740981169,183.073740981169,0.604428457617984,140.649415027079,225.609668519255
"2017","26",157,171,168.135416229346,168.135416229346,0.605085720822912,125.60555815419,211.01180418964
"2017","27",157,171,164,172.848041183629,0.603886515607274,130.307658667402,215.34926120744
"2017","28",157,171,164,175.745604896769,0.602477496753568,133.611328582115,217.727377295199
"2017","29",143,157,143.499865851043,143.499865851043,0.602236560450924,100.654539203128,185.399774265455
"2017","30",143,157,150,124.064631638781,0.6034935895825,81.4449404275344,166.440528019406
"2017","31",186,199,191.326350419542,191.326350419542,0.602305463234872,148.285757972695,233.856408164668
"2017","32",186,199,193.77792868749,193.77792868749,0.606137489877709,151.240612779184,236.498263726827
"2017","33",186,199,192.5,200.300410994592,0.599149214314618,158.090177168199,242.122905026061
"2017","34",186,199,192.5,201.767595954654,0.604210107407589,159.163120381538,244.455576842766
"2017","35",186,199,192.5,199.953138802087,0.60184186399723,157.639467607108,242.543092499036
"2017","36",157,171,164,172.176447569579,0.603650131370087,129.714197945006,214.904398411826
"2017","37",157,171,164,173.079887697525,0.601687403626922,130.698555117962,215.506727903943
"2017","38",143,157,150,180.112549682336,0.60457080383905,137.483174245983,222.438203312652
"2017","39",143,157,148.769914276537,148.769914276537,0.602835617791713,106.597815802372,191.116955881775
"2017","40",143,157,150,125.061775008207,0.603417050457119,82.4508144117697,167.533595709122
"2017","41",171,186,178.5,191.722293281317,0.604516553656575,149.168561710708,233.96524835389
"2017","42",186,199,195.146915677405,195.146915677405,0.599949486465515,152.562859428083,237.646055204569
"2017","43",199,220,205.190206734433,205.190206734433,0.604677309818122,163.047553283946,247.751156536939
"2017","44",199,220,206.814216406762,206.814216406762,0.604104675466204,164.111252240706,249.028649065513
"2017","45",199,220,210.786435401826,210.786435401826,0.602169523814467,168.05586702549,252.967438894873
"2017","46",186,199,197.950603993885,197.950603993885,0.602081856453568,155.101664814015,239.913165932624
"2017","47",157,171,164,173.123143288927,0.604872704757467,131.00826663056,215.455184517149
"2017","48",143,157,154.158802757966,154.158802757966,0.604514869025394,111.797645598069,196.743715802351
"2017","49",143,157,150,159.50738302319,0.603941318305772,117.109004249509,202.273079380627
"2017","50",143,157,150,136.624350405466,0.601548174363737,93.9829387821059,178.756386329782
"2017","51",171,186,185.344752000538,185.344752000538,0.602124551017828,143.135003842157,227.774933658052
"2017","52",171,186,179.095906019289,179.095906019289,0.604825354366443,136.633412662194,221.81514756571
"2017","53",199,220,205.267653802764,205.267653802764,0.601311358440786,162.98279913691,247.463443402741
"2017","54",199,220,209.435307795503,209.435307795503,0.606972253574271,166.588832316106,251.653034664789
"2017","55",199,220,209.5,223.431810268676,0.607681785097001,180.68866850894,266.010572264243
"2017","56",199,220,209.5,222.305561513138,0.607586930923239,179.918044886697,265.580466467093
"2017","57",157,171,168.265063879822,168.265063879822,0.604962852729972,125.665890211625,210.639800427354
"2017","58",143,157,150,165.67509125994,0.602540198044702,123.515422089588,208.319946530377
"2017","59",143,157,150.567246550613,150.567246550613,0.600777364912408,108.276089469029,192.590198394912
"2017","60",143,157,154.58239660858,154.58239660858,0.601910430412749,112.285476308394,197.368318905629
"2017","61",157,171,168.23886036424,168.23886036424,0.598194698745598,126.148337526034,210.174399467158
"2017","62",186,199,196.097985677945,196.097985677945,0.606329973710511,152.989136602345,238.331602331125
"2017","63",199,220,206.525854455082,206.525854455082,0.605196870655867,163.756946101031,249.212308308822
"2017","64",186,199,186.731415491854,186.731415491854,0.600655866631439,144.391910810017,228.848825938811
"2017","65",220,NA,225.060875259061,225.060875259061,0.609480185795585,182.303085948598,267.935514454366
"2017","66",199,220,209.5,221.422812956455,0.608418560120476,178.99221463371,263.895081019212
"2017","67",157,171,167.584231329014,167.584231329014,0.60236004220113,125.053828614749,210.010444078936
"2017","68",143,157,150,161.958374403849,0.601566961585126,119.509033319774,204.411253424407
"2017","69",143,157,149.697430939683,149.697430939683,0.601306713554319,107.219051029594,191.80389522817
"2017","70",143,157,144.975209403809,144.975209403809,0.601853281094434,102.634456875274,187.151264204362
"2017","71",157,171,170.86643342431,170.86643342431,0.604744694240683,128.116598884234,213.107557720525
"2017","72",171,186,178.5,186.899120853751,0.604123677809961,144.523653378376,229.234915018722
"2017","73",199,220,200.048347571111,200.048347571111,0.604840698720353,157.428156039863,242.423407030337
"2017","74",199,220,212.179880879347,212.179880879347,0.604162280163508,169.688480988674,254.571598017669
"2017","75",199,220,206.788592441814,206.788592441814,0.60401619017451,164.564485551663,249.647423529249
"2017","76",199,220,209.474993554563,209.474993554563,0.607179109034745,166.726126923765,252.634783679692
"2017","77",171,186,177.902551984869,177.902551984869,0.605718170374,135.006295321109,220.502503464754
"2017","78",143,157,148.5521371205,148.5521371205,0.60164261206299,106.537062823617,190.806238509855
"2017","79",157,171,159.881929338292,159.881929338292,0.599866158007965,117.853922397614,202.011604462324
"2017","80",157,171,159.939609361473,159.939609361473,0.604244630117553,117.440228537857,202.644241974629
"2017","101",143,157,150,106.984016672243,0.601361551806975,64.4574803617467,149.19794167357
"2017","201",143,157,150,108.894979412866,0.60351541221757,66.6055685545183,151.517879996415
"2017","301",143,157,150,123.107317332319,0.602813628640331,80.5767571095521,165.336507963236
"2017","401",143,157,150,123.553983155368,0.602628599987488,80.5628194520897,165.706014091886
"2017","501",143,157,150,127.732760794022,0.602051422221874,85.5156900422223,170.183523352691
"2017","601",143,157,150,124.147793572982,0.599974800936629,81.9051195717374,166.003613477021
"2017","701",143,157,150,124.195517569636,0.602898976809622,82.0661457512927,166.878695675141
"2017","801",157,171,164,151.175753441042,0.605387900593538,108.313058666775,193.367970898554
"2018","1",149,163,160.517619685071,160.517619685071,0.597941304298055,118.342636512428,202.597819356447
"2018","2",149,163,158.563653679365,158.563653679365,0.60611179603258,115.8154596935,201.30354581515
"2018","3",149,163,156.504711702911,156.504711702911,0.599254562169051,114.533116916351,198.814961064846
"2018","4",149,163,151.864075622701,151.864075622701,0.60056733641667,109.740754212429,194.182269289199
"2018","5",149,163,153.042374923788,153.042374923788,0.601778425925339,110.674118878559,195.321174809535
"2018","6",149,163,151.231656467504,151.231656467504,0.602723137166588,109.198420131995,193.733572384243
"2018","7",121,138,133.069750594114,133.069750594114,0.607398706361011,90.3280633775681,176.178717198936
"2018","8",121,138,130.710647524544,130.710647524544,0.604470710711796,88.3088060773623,173.064784047011
"2018","9",121,138,128.375918476845,128.375918476845,0.601604005801916,86.2904548581866,170.523630116897
"2018","10",93,107,100,80.9978881510948,0.605473733051588,38.7500831646281,123.401492913362
"2018","11",149,163,156,163.197862177453,0.602392166063479,121.138482822404,205.372150908745
"2018","12",149,163,159.1510406126,159.1510406126,0.601723945416333,116.647424309134,201.822999786579
"2018","13",163,184,169.499715639639,169.499715639639,0.605603145676102,127.203687160419,212.045841476826
"2018","14",149,163,157.399157377216,157.399157377216,0.602855643506404,114.829560986608,199.649320774734
"2018","15",149,163,153.329400697507,153.329400697507,0.60574999636355,110.550126584579,195.724765254211
"2018","16",149,163,156,144.046913933708,0.601433864905889,102.090842410882,186.378602807847
"2018","17",121,138,135.556377100415,135.556377100415,0.602318397032725,93.2956860384844,177.84332490776
"2018","18",107,121,116.636538866893,116.636538866893,0.604292866971339,74.1053039734469,158.96209149988
"2018","19",93,107,100,110.878360465001,0.605573578237646,68.0629381988285,153.689315932095
"2018","20",93,107,100,85.2449602637977,0.60371107156239,43.114722129649,127.450251159271
"2018","21",149,163,156,164.558458956142,0.60430950344704,122.023021843866,206.904780835315
"2018","22",149,163,161.845130680471,161.845130680471,0.604872486588425,119.38669889706,204.462784587468
"2018","23",163,184,170.043598941525,170.043598941525,0.604569340877146,127.359104291868,212.659228562547
"2018","24",163,184,169.457616079965,169.457616079965,0.604873863923731,126.871020694142,212.166964657377
"2018","25",149,163,150.551769483241,150.551769483241,0.599174585245928,108.220565995648,192.100156248061
"2018","26",121,138,135.567058651544,135.567058651544,0.604858136821721,92.9602831557633,178.054664516641
"2018","27",138,149,140.747187283912,140.747187283912,0.599634999099342,98.7007059658274,182.99841768959
"2018","28",149,163,156,143.220762564719,0.604091873186525,100.689234894671,185.938974379163
"2018","29",93,107,100,111.251868125072,0.601980909134054,68.494483404135,153.65509196984
"2018","30",93,107,100,91.5837627385057,0.605426802760166,48.9492220177445,133.689953795057
"2018","31",149,163,158.900133561533,158.900133561533,0.60116184271773,117.160865101835,201.242675012083
"2018","32",149,163,161.345587350517,161.345587350517,0.608278828605332,118.337381593883,203.929487504529
"2018","33",163,184,168.231890868183,168.231890868183,0.605262016096545,125.479581409092,210.945063713124
"2018","34",163,184,169.380052593813,169.380052593813,0.605129620660097,126.874148092681,212.337564362589
"2018","35",149,163,156,167.744322504286,0.604239109380087,125.209713214194,210.221807657024
"2018","36",121,138,129.5,139.964887599648,0.601563102712991,97.5669980333729,181.915274706573
"2018","37",138,149,140.4035511203,140.4035511203,0.599007982620054,98.146652283418,182.408782084541
"2018","38",121,138,129.5,147.651286137438,0.601864295081168,105.384381553885,189.885595588425
"2018","39",107,121,116.37213213352,116.37213213352,0.603476017255763,74.3699492051604,158.814926275707
"2018","40",93,107,100,92.5977753993525,0.607397096128745,49.8284228840401,135.505306109591
"2018","41",149,163,159.52306632835,159.52306632835,0.605336304217609,116.909430387457,201.665075094712
"2018","42",149,163,162.784413923756,162.784413923756,0.605483680957062,120.631027117977,205.893097808718
"2018","43",163,184,172.672986123673,172.672986123673,0.604077402610667,130.012126117149,214.854402465793
"2018","44",163,184,174.510296271864,174.510296271864,0.606238732856254,131.971106922063,217.028444067483
"2018","45",163,184,178.367686333032,178.367686333032,0.604277716143891,135.821671668934,221.19143431064
"2018","46",149,163,156,165.609213186378,0.604527689959982,123.411194211321,208.131518214135
"2018","47",121,138,129.5,140.679055994703,0.599493454282624,98.5548101788369,182.590757208745
"2018","48",107,121,114,121.977267314661,0.600810300863528,79.6318925191705,164.340067016289
"2018","49",121,138,127.593882439091,127.593882439091,0.604873746486838,85.3030107661646,170.027548760169
"2018","50",93,107,104.297810516143,104.297810516143,0.600281514071971,61.9722450162161,146.344157617523
"2018","51",149,163,153.013195335399,153.013195335399,0.604336415021199,110.573255106508,195.5836992577
"2018","52",138,149,146.864495655163,146.864495655163,0.59990221896435,104.559314390125,188.944116033335
"2018","53",163,184,173.00263064949,173.00263064949,0.605069663129108,130.525672323729,215.883974991913
"2018","54",163,184,177.144330120099,177.144330120099,0.608000182362569,134.556716950116,220.151990609397
"2018","55",163,184,173.5,191.075197794364,0.605972995988433,148.581003266403,233.503777188055
"2018","56",184,NA,189.962463279637,189.962463279637,0.606155598759521,147.405317564495,232.742785455771
"2018","57",121,138,135.841555868469,135.841555868469,0.601902435716398,93.6001067546673,178.16635203557
"2018","58",121,138,133.385749106789,133.385749106789,0.606016776957092,91.061789187647,176.107082127024
"2018","59",107,121,118.295540286588,118.295540286588,0.603707152099498,75.6906384072613,160.630023799834
"2018","60",121,138,122.075305154699,122.075305154699,0.602214150659977,79.7055056715693,163.898431132106
"2018","61",138,149,143.5,136.10480217653,0.600982285693229,93.8571304746261,178.519894740339
"2018","62",149,163,156,163.845973689277,0.603534306696208,121.606289491261,206.302202683639
"2018","63",163,184,174.209209464685,174.209209464685,0.601115358493889,132.037111610728,216.283863566649
"2018","64",149,163,154.475912155941,154.475912155941,0.604304590919785,111.64381927694,196.853982607305
"2018","65",163,184,173.5,192.522844582419,0.610468516762371,149.935992650609,235.333991432395
"2018","66",184,NA,188.916666094686,188.916666094686,0.604903615198357,146.72503335933,231.293622263081
"2018","67",107,121,114,135.006014190034,0.600435874994364,92.9081835546221,177.178075971806
"2018","68",121,138,129.480241381809,129.480241381809,0.599921897994843,87.3731774481082,171.844775521761
"2018","69",93,107,100,117.458896414261,0.604916310875057,74.7993886684821,160.016933775998
"2018","70",93,107,100,112.410096453748,0.604048159132173,70.0605881931194,154.482279055727
"2018","71",138,149,138.814927940794,138.814927940794,0.599513949988295,96.5320375214316,180.91657727283
"2018","72",149,163,154.734881901799,154.734881901799,0.604842526242536,112.357443976514,197.63942406223
"2018","73",149,163,156,167.582401792903,0.606860302687603,124.557793311872,210.254202342593
"2018","74",163,184,179.87443092744,179.87443092744,0.604379496195065,137.695773857994,222.387923522004
"2018","75",163,184,174.379175440396,174.379175440396,0.604647604778634,132.138718769514,216.890448997601
"2018","76",163,184,176.982895592744,176.982895592744,0.604399565689782,134.366065280087,219.813457958277
"2018","77",149,163,156,145.60153108797,0.604833924493111,102.901956859878,188.459027126271
"2018","78",107,121,116.298866228991,116.298866228991,0.603679474151781,74.3217879433099,158.857428350508
"2018","79",121,138,127.725099194974,127.725099194974,0.603792257050958,84.9303368288088,170.045600197549
"2018","80",121,138,127.565906303535,127.565906303535,0.603036650907426,85.381372411211,169.755340061188
"2018","101",93,107,100,74.5715156072804,0.604186658369664,32.0048402937306,116.982315685586
"2018","201",93,107,100,76.5428727850578,0.603293478364075,34.207313111112,119.078032397754
"2018","301",93,107,100,90.8421257150458,0.603295813536575,48.4899571277041,133.392752692342
"2018","401",93,107,100,91.1297342297638,0.601462037260071,49.1599598519588,133.36070733256
"2018","501",93,107,95.3852270687454,95.3852270687454,0.599739785812032,53.5790263883043,137.694690291719
"2018","601",93,107,100,91.5503698155084,0.60602425798118,48.7756163567864,134.264589743857
"2018","701",93,107,100,91.6924926946958,0.603343492285988,49.0677801865517,133.767096388271
"2018","801",121,138,129.5,118.768258407228,0.599954538561779,76.7769429706653,160.715501953725
"2019","1",176,190,183,197.095210936499,0.599303997920044,154.725026796099,238.702271793322
"2019","2",176,190,183,195.325035486717,0.60440909698894,152.593116724252,237.983765332781
