"EXPT","TRTCODE","DEFINITION","TRT_CODE_STD","TRT_CODES_LUMPED","YEAR","SPP","PLOT","Raw_Abund","Tot_hits","Rel_Abund","Community_type","EXPT_START","USE_IN_ANALYSIS_X","USE_IN_ANALYSIS_Y"
"Saddle","X","Control plots","X","X","1989","TRIPAR","45",20,39,0.512820512820513,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","1989","DESCES","46",66,107,0.616822429906542,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","1989","GEUROS","46",24,107,0.224299065420561,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","1989","POLBIS","46",2,107,0.0186915887850467,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","1989","TRIPAR","46",15,107,0.14018691588785,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","1989","ARTSCO","47",2,43,0.0465116279069767,"WM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","CALLEP","47",12,43,0.27906976744186,"WM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","CASOCC","47",1,43,0.0232558139534884,"WM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","DESCES","47",1,43,0.0232558139534884,"WM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","ERISIM","47",1,43,0.0232558139534884,"WM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","FESBRA","47",1,43,0.0232558139534884,"WM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","GEUROS","47",11,43,0.255813953488372,"WM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","LLOSER","47",1,43,0.0232558139534884,"WM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","POLVIV","47",1,43,0.0232558139534884,"WM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","SALPET","47",9,43,0.209302325581395,"WM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","SOLMUL","47",3,43,0.0697674418604651,"WM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","CARRUP","48",1,88,0.0113636363636364,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","FESBRA","48",1,88,0.0113636363636364,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","GEUROS","48",7,88,0.0795454545454545,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","KOBMYO","48",73,88,0.829545454545455,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","LLOSER","48",1,88,0.0113636363636364,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","OREALP","48",1,88,0.0113636363636364,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","POLBIS","48",1,88,0.0113636363636364,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","POLVIV","48",1,88,0.0113636363636364,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","SELDEN","48",2,88,0.0227272727272727,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","ARTSCO","49",2,69,0.0289855072463768,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","CARRUP","49",6,69,0.0869565217391304,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","ERISIM","49",1,69,0.0144927536231884,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","GEUROS","49",39,69,0.565217391304348,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","KOBMYO","49",8,69,0.115942028985507,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","LLOSER","49",1,69,0.0144927536231884,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","OREALP","49",2,69,0.0289855072463768,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","POLBIS","49",2,69,0.0289855072463768,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","POLVIV","49",7,69,0.101449275362319,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","TRIPAR","49",1,69,0.0144927536231884,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","CARRUP","50",7,68,0.102941176470588,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","GEUROS","50",3,68,0.0441176470588235,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","KOBMYO","50",43,68,0.632352941176471,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","LLOSER","50",1,68,0.0147058823529412,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","OREALP","50",3,68,0.0441176470588235,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","POLBIS","50",1,68,0.0147058823529412,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","SELDEN","50",10,68,0.147058823529412,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","ERISIM","51",18,34,0.529411764705882,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","1989","FESBRA","51",9,34,0.264705882352941,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","1989","GEUROS","51",5,34,0.147058823529412,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","1989","SELDEN","51",2,34,0.0588235294117647,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","1989","CALLEP","52",14,95,0.147368421052632,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","GEUROS","52",70,95,0.736842105263158,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","POLBIS","52",4,95,0.0421052631578947,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","RHOINT","52",7,95,0.0736842105263158,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","ARTSCO","53",6,82,0.0731707317073171,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","CASOCC","53",3,82,0.0365853658536585,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","FESBRA","53",6,82,0.0731707317073171,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","GEUROS","53",45,82,0.548780487804878,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","POLBIS","53",3,82,0.0365853658536585,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","SIBPRO","53",7,82,0.0853658536585366,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","TRIPAR","53",12,82,0.146341463414634,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","CARPYR","54",42,70,0.6,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","1989","DESCES","54",5,70,0.0714285714285714,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","1989","ERISIM","54",2,70,0.0285714285714286,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","1989","GEUROS","54",1,70,0.0142857142857143,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","1989","LUZSPI","54",1,70,0.0142857142857143,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","1989","SIBPRO","54",19,70,0.271428571428571,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","1989","CARPYR","55",12,43,0.27906976744186,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","1989","DESCES","55",5,43,0.116279069767442,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","1989","FESBRA","55",1,43,0.0232558139534884,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","1989","JUNDRU","55",19,43,0.441860465116279,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","1989","SIBPRO","55",6,43,0.13953488372093,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","1989","CALLEP","56",4,32,0.125,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","1989","CAR_SP","56",9,32,0.28125,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","1989","POA_SP","56",1,32,0.03125,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","1989","PRIPAR","56",18,32,0.5625,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","1989","ARTSCO","57",4,38,0.105263157894737,"WM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","CALLEP","57",9,38,0.236842105263158,"WM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","DESCES","57",2,38,0.0526315789473684,"WM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","ERISIM","57",2,38,0.0526315789473684,"WM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","GEUROS","57",15,38,0.394736842105263,"WM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","SALPET","57",5,38,0.131578947368421,"WM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","TRIPAR","57",1,38,0.0263157894736842,"WM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","ARTSCO","58",2,57,0.0350877192982456,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","CARRUP","58",9,57,0.157894736842105,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","DESCES","58",3,57,0.0526315789473684,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","ERISIM","58",3,57,0.0526315789473684,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","FESBRA","58",5,57,0.087719298245614,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","GEUROS","58",11,57,0.192982456140351,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","KOBMYO","58",4,57,0.0701754385964912,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","LLOSER","58",1,57,0.0175438596491228,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","OREALP","58",4,57,0.0701754385964912,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","POLBIS","58",2,57,0.0350877192982456,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","POLVIV","58",1,57,0.0175438596491228,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","SELDEN","58",11,57,0.192982456140351,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","STE_SP","58",1,57,0.0175438596491228,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","ARTSCO","59",1,70,0.0142857142857143,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","CALPUR","59",2,70,0.0285714285714286,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","CARRUP","59",7,70,0.1,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","GEUROS","59",2,70,0.0285714285714286,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","KOBMYO","59",50,70,0.714285714285714,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","POLBIS","59",1,70,0.0142857142857143,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","POLVIV","59",2,70,0.0285714285714286,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","SELDEN","59",5,70,0.0714285714285714,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","ARTSCO","60",4,68,0.0588235294117647,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","CARRUP","60",2,68,0.0294117647058824,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","DESCES","60",27,68,0.397058823529412,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","GEUROS","60",23,68,0.338235294117647,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","KOBMYO","60",5,68,0.0735294117647059,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","POLBIS","60",1,68,0.0147058823529412,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","SALGLA","60",1,68,0.0147058823529412,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","TRIPAR","60",5,68,0.0735294117647059,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","ARTSCO","61",12,109,0.110091743119266,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","CALLEP","61",1,109,0.00917431192660551,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","CAR_SP","61",6,109,0.055045871559633,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","FESBRA","61",1,109,0.00917431192660551,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","GEUROS","61",78,109,0.715596330275229,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","LLOSER","61",3,109,0.0275229357798165,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","POA_SP","61",1,109,0.00917431192660551,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","POLBIS","61",5,109,0.0458715596330275,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","SEDLAN","61",1,109,0.00917431192660551,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","TRIPAR","61",1,109,0.00917431192660551,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","ARTSCO","62",1,57,0.0175438596491228,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","1989","ERISIM","62",2,57,0.0350877192982456,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","1989","FESBRA","62",2,57,0.0350877192982456,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","1989","GEUROS","62",17,57,0.298245614035088,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","1989","POA_SP","62",1,57,0.0175438596491228,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","1989","POLBIS","62",1,57,0.0175438596491228,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","1989","RANADO","62",16,57,0.280701754385965,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","1989","SIBPRO","62",12,57,0.210526315789474,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","1989","TRIPAR","62",5,57,0.087719298245614,"SB","1989"," "," "
"Saddle","X","Control plots","X","X","1989","ARTSCO","64",6,94,0.0638297872340425,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","CASOCC","64",4,94,0.0425531914893617,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","FESBRA","64",2,94,0.0212765957446809,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","1989","GEUROS","64",63,94,0.670212765957447,"MM","1989"," "," "
